LFQ.intensity.H1	LFQ.intensity.H2	LFQ.intensity.H3	LFQ.intensity.L1	LFQ.intensity.L2	LFQ.intensity.L3	Only.identified.by.site	Reverse	Potential.contaminant	Peptides	Razor...unique.peptides	Unique.peptides	Sequence.coverage....	Unique...razor.sequence.coverage....	Unique.sequence.coverage....	Mol..weight..kDa.	PEP	Intensity	H_vs_L_logFC	H_vs_L_AveExpr	H_vs_L_t	H_vs_L_P.Value	H_vs_L_adj.P.Val	H_vs_L_B	H_vs_L_-log(P.Value)	H_vs_L_-log(adj.P.Val)	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names	id	H_vs_L_Valid	H_vs_L_Significant
24.7114067077637	24.4063930511475	24.0298538208008	24.0994091033936	24.7927799224854	24.9440479278564				6	6	6	14.2	14.2	14.2	75.926	1.2E-34	185340000	0.231202119994069	24.4971684419181	0.826391529150302	0.430656894195458	0.478751672282559	-6.76746860676112	0.365868595964175	0.319889696027354	Q96RN5-3;G3V1P5;Q96RN5-2;Q96RN5;F5GZU5;B4DGD6;F8WDM6;F2Z2B7;C9JM58;C9JLN7;C9JZV5;C9JGN2;C9J1I1;B4DM43;H7C308	Q96RN5-3;G3V1P5;Q96RN5-2;Q96RN5;F5GZU5;B4DGD6	Mediator of RNA polymerase II transcription subunit 15	MED15	1351	+	
24.3440113067627	23.9704437255859	23.3375606536865	23.658182144165	24.3870601654053	23.8639125823975				4	4	4	29.8	29.8	29.8	24.936	7.3008E-25	115140000	0.0873287438139556	23.9264784370181	0.284577679985809	0.78262356817394	0.810893240788588	-7.08693164794205	0.106447077756868	0.0910363196339645	Q8WWV3-3;G3V1R2;Q8WWV3;Q8WWV3-2	Q8WWV3-3;G3V1R2;Q8WWV3	Reticulon-4-interacting protein 1, mitochondrial	RTN4IP1	1352	+	
24.5189342498779	24.7858638763428	24.6626434326172	25.0248756408691	24.9961071014404	24.9167957305908				7	7	7	9.7	9.7	9.7	81.983	1.5541E-35	228290000	0.324758168603278	24.817532527937	1.82002412538615	0.103237656951205	0.133367758313261	-5.57839975307237	0.986161860624773	0.874949148523231	G3V1S1;P19447	G3V1S1;P19447	TFIIH basal transcription factor complex helicase XPB subunit	ERCC3	1353	+	
24.7392845153809	24.7452983856201	24.6664409637451	25.0834274291992	25.3779239654541	25.2799434661865				10	10	10	16.5	16.5	16.5	86.982	4.8406E-33	280320000	0.531411812150349	24.9820288540879	3.06316668882521	0.0140410323836758	0.0240142428212425	-3.61560301502463	1.85260095901176	1.61953110228924	Q13617;G3V1S2;Q5T2B7;Q5T2B5;Q5T2B4	Q13617;G3V1S2;Q5T2B7;Q5T2B5	Cullin-2	CUL2	1354	+	
26.2002277374268	26.0833263397217	25.813232421875	26.7638263702393	26.8512668609619	26.6603050231934				8	8	8	16.7	16.7	16.7	60.793	7.8123E-38	313640000	0.727756142758565	26.3952419076656	5.06548256077355	0.000749908803682307	0.0022548981958999	-0.558180157467815	3.12499154789589	2.64687306086228	G3V1S6;Q10471;F5GYB2;B7Z8V8	G3V1S6;Q10471;F5GYB2	Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form	GALNT2	1355	+	
29.6755275726318	29.713436126709	29.6720752716064	30.5832481384277	30.6192951202393	30.7331161499023				6	6	6	39.6	39.6	39.6	18.756	1.5166E-40	3461100000	0.959853838073858	30.1661666154249	9.86754974387458	5.12482259811302E-06	6.84073023882766E-05	4.66985482204811	5.29032116363691	4.16489753544865	G3V203;Q07020;F8VWC5;H0YHA7;F8VUA6;F8VYV2;E7EW92;F8VXR6	G3V203;Q07020;F8VWC5;H0YHA7;F8VUA6;F8VYV2;E7EW92	60S ribosomal protein L18	RPL18	1356	+	
28.5598316192627	28.685152053833	28.5861320495605	29.34202003479	29.3695907592773	29.4271831512451				7	7	7	37.4	37.4	37.4	22.842	2.0947E-30	3352400000	0.770817783759785	28.9950082320248	7.74912545737471	3.44879963253999E-05	0.000231334867659605	2.68976099002905	4.46233203642704	3.6357589038013	G3V295;P60900;G3V5Z7;G3V3I1;G3V3U4;B4DXJ9;B4DQR4;G3V4S5;G3V2S7	G3V295;P60900;G3V5Z7;G3V3I1;G3V3U4;B4DXJ9	Proteasome subunit alpha type;Proteasome subunit alpha type-6	PSMA6	1357	+	
28.4509296417236	28.5137100219727	28.3836040496826	28.7040481567383	28.8430500030518	28.8305015563965				28	28	28	38.8	38.8	38.8	101.56	4.4948E-142	2387600000	0.344697946865317	28.6209562178964	3.40375236036403	0.00822101057915913	0.0152996341315603	-3.06574420426108	2.08507479292519	1.81531895457745	P11586;G3V2B8;F5H2F4;G3V3L6	P11586;G3V2B8;F5H2F4;G3V3L6	C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase	MTHFD1	1358	+	
27.6351947784424	27.0532054901123	26.4187660217285	28.2582225799561	28.2384052276611	28.1962928771973				6	6	6	68.8	68.8	68.8	10.738	2.6766E-23	1789900000	1.19732382802238	27.6330654152969	4.74008775935148	0.00137736080792739	0.00365063411705983	-1.14716076014029	2.86095227879445	2.43763169181186	H0YJ40;G3V4X6;Q9GZT3;G3V2S9;H0YJW7;H0YJ07;H0YJU7;H0YJI1	H0YJ40;G3V4X6;Q9GZT3;G3V2S9;H0YJW7	SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	1362	+	+
25.5137939453125	25.8174114227295	25.4486560821533	26.2798194885254	26.114538192749	26.06911277771				9	9	9	13.6	13.6	13.6	84.109	3.9955E-47	453790000	0.562778079697523	25.8738044129749	3.54856965613353	0.00657299337110943	0.0126360725822715	-2.83427248120141	2.18223680570716	1.89838788814917	G3V325;O75127;H7C2E5;C9J8H9;C9JJT5;F8W7V3;P56134-2;F5H4H2;P56134;C9JU26;C9JQN9;C9JGL8	G3V325;O75127;H7C2E5	Pentatricopeptide repeat-containing protein 1	PTCD1	1364	+	
24.9055004119873	24.8436431884766	24.3217544555664	25.4996013641357	25.8074226379395	25.6715507507324				7	7	6	13	13	11.9	84.752	6.955E-31	331500000	0.970911821142941	25.1747021750354	4.88385087075057	0.000955646997729156	0.00273221043285188	-0.814053912037219	3.01970250024433	2.56348585465855	G3V3G9;B7Z8C9;Q5TAQ9;Q5TAQ9-2;H0YDY4;B7Z6I5;Q5TAQ8;P40855-5;H0YJ60	G3V3G9;B7Z8C9;Q5TAQ9	DDB1- and CUL4-associated factor 8	DCAF8	1365	+	
26.4804515838623	26.2067813873291	26.4073352813721	26.7453498840332	26.7477836608887	26.6808338165283				13	13	13	19.5	19.5	19.5	91.48	6.1782E-54	630050000	0.361068541669471	26.5448240996346	2.52376264763973	0.0333914286716798	0.0500986335197949	-4.48939704247639	1.47636499900633	1.30017411969974	G3V529;Q9GZR7;F5H4J5;Q4V9L5;F5GYL3;F5H4V3	G3V529;Q9GZR7;F5H4J5;Q4V9L5;F5GYL3;F5H4V3	ATP-dependent RNA helicase DDX24	DDX24	1367	+	
25.6024646759033	25.24365234375	25.2657432556152	26.5765781402588	25.9234313964844	26.0638160705566				12	10	10	46	39.6	39.6	33.929	4.3607E-55	550090000	0.818820949367289	25.7793278953773	3.84617969395006	0.0041849997380293	0.00872208358403813	-2.36478995046312	2.37830456485649	2.05937975578314	P24941;G3V5T9;P24941-2;E7ESI2;Q00526	P24941;G3V5T9;P24941-2;E7ESI2	Cyclin-dependent kinase 2	CDK2	1370	+	
25.5788822174072	25.5915794372559	25.4532794952393	25.8294620513916	25.8727931976318	25.9662456512451				13	13	13	33.6	33.6	33.6	63.157	3.6011E-61	459400000	0.349741494414722	25.715366061918	2.35885503916248	0.0435971933841841	0.0629416434288221	-4.75293789990128	1.36054146800194	1.2010619216905	G3XA81;Q9BTX1-2;Q9BTX1;B4DZG6;Q9BTX1-4;Q9BTX1-3;A6NEN1	G3XA81;Q9BTX1-2;Q9BTX1;B4DZG6;Q9BTX1-4;Q9BTX1-3;A6NEN1	Nucleoporin NDC1	TMEM48	1372	+	
24.2846088409424	24.0890159606934	24.3574981689453	24.4351081848145	25.5137023925781	25.0659942626953				7	7	7	5.4	5.4	5.4	162.47	1.6164E-23	238820000	0.762131203090281	24.6243322046495	2.71321890128391	0.0245902436827203	0.0386354819663641	-4.18356755983457	1.60923716749811	1.41301366568822	Q8NFD5-4;H0Y7H8;G3XAA0;Q8NFD5;Q8NFD5-2;Q8NFD5-3;C9JZD6;H0Y2R3;H0Y3S9;F5H333	Q8NFD5-4;H0Y7H8;G3XAA0;Q8NFD5;Q8NFD5-2;Q8NFD5-3	AT-rich interactive domain-containing protein 1B	ARID1B	1374	+	
28.7906684875488	28.706356048584	29.0844612121582	29.451244354248	29.6363716125488	29.2866115570068				10	10	10	24.6	24.6	24.6	58.375	1.7991E-70	2163200000	0.598690063688128	29.1593951938074	4.06087663253504	0.00304421843162435	0.00672040119588971	-2.03223389264483	2.51652418887726	2.17260479957115	Q6UN15-3;G3XAD6;Q6UN15;Q6UN15-4;H0Y8P7	Q6UN15-3;G3XAD6;Q6UN15;Q6UN15-4	Pre-mRNA 3-end-processing factor FIP1	FIP1L1	1375	+	
26.980001449585	26.471549987793	21.4968929290771	26.888786315918	26.7542991638184	26.0944423675537				6	6	6	4	4	4	198.04	2.1946E-12	882400000	1.6015635954347	25.7788826627514	1.03791158265789	0.346075155638055	0.393965451326872	-6.55105512761388	0.460829577118997	0.404541861819034	P07942;G3XAI2;E7EPA6	P07942;G3XAI2;E7EPA6	Laminin subunit beta-1	LAMB1	1376	+	
26.5544834136963	26.2516384124756	26.631175994873	26.3354835510254	26.8675003051758	26.6342258453369				5	5	4	11.4	11.4	9.9	51.072	8.3733E-24	1075100000	0.134349089762189	26.5458409779118	0.719874295784749	0.490484013092889	0.537044273502008	-6.85278398827419	0.309375143510721	0.269989909933526	G5E927;I3L2Z5;F5H7A6;C6G496;P56270;I3L4Y2;I3L0M3;H3BQI4;I3L411;H3BPU3;H3BQS2;H3BQD6;I3L0V8	G5E927;I3L2Z5;F5H7A6;C6G496;P56270;I3L4Y2;I3L0M3;H3BQI4	Myc-associated zinc finger protein	MAZ	1379	+	
26.3051300048828	26.191047668457	25.6496829986572	26.2828788757324	26.6759986877441	26.4952907562256				7	7	3	5.3	5.3	2.1	142.1	9.4773E-22	286830000	0.437852107851359	26.2664316871985	2.31013061625319	0.0471685906293496	0.0673616295918652	-4.83012531574024	1.32634710003245	1.17158741506253	O95819;O95819-3;G5E948;E7ENQ1;O95819-4;G3XAA2;H7C360;O95819-2;O95819-5;E7EN19;E7ESS2;E7EX83;C9J840;H7C0P6;Q9UKE5-8;Q8N4C8-5;Q9UKE5-5;Q8N4C8-2;Q9UKE5-7;Q8N4C8-3;Q9UKE5-3;F5H5M9;Q9UKE5-6;Q9UKE5-2;F5H865;Q9UKE5-4;Q9UKE5;Q9HBM9;C9J338;E7ETN6;I3L1U1;H7C3Z6;I3L2I2	O95819;O95819-3;G5E948;E7ENQ1;O95819-4;G3XAA2;H7C360;O95819-2;O95819-5;E7EN19;E7ESS2;E7EX83;C9J840;H7C0P6;Q9UKE5-8;Q8N4C8-5;Q9UKE5-5;Q8N4C8-2;Q9UKE5-7;Q8N4C8-3;Q9UKE5-3;F5H5M9;Q9UKE5-6;Q9UKE5-2;F5H865;Q9UKE5-4;Q9UKE5	Mitogen-activated protein kinase kinase kinase kinase 4;TRAF2 and NCK-interacting protein kinase	MAP4K4;TNIK	1381	+	
23.8776435852051	23.0667743682861	23.7666835784912	23.5796890258789	24.0616760253906	23.3823184967041				6	6	6	5.4	5.4	5.4	131.2	5.0793E-13	95281000	0.104783263238975	23.6225411769254	0.337023280665549	0.744085153022695	0.775014636210929	-7.06907308655461	0.128377360997516	0.110690095731598	G5E960;Q01970	G5E960;Q01970	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	PLCB3	1383	+	
21.7226333618164	22.4474315643311	21.634801864624	20.6722679138184	22.655366897583	22.1616802215576				6	5	5	7.9	7	7	105.03	4.042E-16	49577000	-0.103829982503424	21.8820012432434	-0.200232708618551	0.845899672504029	0.866570153223113	-7.10942665143044	0.0726811431804556	0.0621962731988613	G5E9A6;P51784	G5E9A6;P51784	Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 11	USP11	1387	+	
31.7059020996094	31.6633548736572	31.6724452972412	31.9313220977783	32.1014633178711	32.1512832641602				31	31	31	61.6	61.6	61.6	59.478	1.3478E-187	17498000000	0.382472312134883	31.8710022387322	3.86147791356776	0.00409029781941824	0.00858214556913547	-2.34091303730039	2.38824506934692	2.06640412329949	G5E9B2;P50990;B4DEM7;B4DQH4;H7C4C8;H7C2U0	G5E9B2;P50990;B4DEM7;B4DQH4	T-complex protein 1 subunit theta	CCT8	1388	+	
26.149845123291	26.2237796783447	25.9719562530518	27.0679454803467	26.8955059051514	26.7093830108643				16	16	16	29.1	29.1	29.1	87.563	7.0899E-70	854160000	0.777266416839222	26.502983807494	5.3598064234341	0.000511380156807523	0.00167012545594068	-0.153767055469016	3.29125612800345	2.77725090443546	Q9BQ52-4;G5E9D5;Q9BQ52;E7ES68;Q9BQ52-3;Q9BQ52-2;H7C2I4;H7C3Y9	Q9BQ52-4;G5E9D5;Q9BQ52;E7ES68;Q9BQ52-3;Q9BQ52-2	Zinc phosphodiesterase ELAC protein 2	ELAC2	1389	+	
28.0629119873047	27.6974353790283	27.9945869445801	28.6877574920654	28.5769023895264	28.6738109588623				11	11	11	50.9	50.9	50.9	30.824	3.1378E-46	1456600000	0.729214895285835	28.2823699654398	5.20508473035	0.000624426643842987	0.00195374405295353	-0.364786466619369	3.20451857417606	2.70913233092971	G5E9E2;Q5J9I4;P29372-2;P29372;A2IDA3	G5E9E2;Q5J9I4;P29372-2;P29372;A2IDA3	DNA-3-methyladenine glycosylase	MPG;PIG16	1391	+	
21.2935123443604	25.5624408721924	25.9899711608887	26.2178764343262	20.2169742584229	25.3782558441162				3	3	3	6.2	6.2	6.2	54.338	3.406E-08	370740000	-0.342119004640391	24.1116004462401	-0.159342681275745	0.879528519781248	0.895131733484183	-7.11652963033282	0.0557500734517689	0.048113046343001	G5E9I1;Q9HCI7	G5E9I1;Q9HCI7	Male-specific lethal 2 homolog	MSL2	1392	+	
21.8223266601563	22.1507835388184	22.2741813659668	22.8910980224609	22.8756771087646	22.0341262817383				6	6	6	8.6	8.6	8.6	99.92	9.807E-14	37616000	0.518562692139891	22.3413269568616	1.51992589574701	0.163995381223669	0.20154929408848	-5.99748500572389	0.785168383277428	0.695618718592621	Q9H8V3-2;Q9H8V3;G5E9L8;Q9H8V3-3;C9JDB4;C9JB41;C9J0L6;C9JDV9;C9JTI2;C9J1C4;H7C3G1;H7C103	Q9H8V3-2;Q9H8V3;G5E9L8;Q9H8V3-3	Protein ECT2	ECT2	1394	+	
24.4792652130127	25.3121242523193	24.3457050323486	25.4996910095215	25.266565322876	25.1046161651611				8	8	7	17.1	17.1	16	66.316	1.7658E-33	201370000	0.579774462552248	25.0010441314511	2.21893309338049	0.0546464105406783	0.0764628850954292	-4.97355287995471	1.26243835948872	1.11654931922066	P52306;G5E9P9;E9PH06;P52306-2;P52306-3;H0Y8M2;D6RF90;D6RHH8;D6REZ0;H0Y9J0;D6RBC6;D6RE95;D6RHZ7;D6RB97	P52306;G5E9P9;E9PH06;P52306-2;P52306-3	Rap1 GTPase-GDP dissociation stimulator 1	RAP1GDS1	1396	+	
22.8561820983887	22.8937473297119	22.3383235931396	22.8127632141113	23.3718566894531	22.9166316986084				4	4	4	7.5	7.5	7.5	94.789	5.0013E-17	51293000	0.33910582245678	22.8646299765836	1.17078755628183	0.272746041495361	0.31872761750731	-6.42676398294204	0.564241543834751	0.496580303606994	G5E9V4;Q969F9-2;Q969F9;H7C5G2	G5E9V4;Q969F9-2;Q969F9;H7C5G2	Hermansky-Pudlak syndrome 3 protein	HPS3	1397	+	
23.9699172973633	24.0477676391602	23.6922149658203	24.5522136688232	24.8877182006836	24.6778812408447				5	5	5	16.3	16.3	16.3	36.805	6.4368E-15	204470000	0.804085711418015	24.3044736260202	3.94403978150731	0.00361700181900183	0.00774944861466732	-2.21252280111708	2.44165127283024	2.11072919712289	G5E9W7;G5E9V5;P82650;H7C5L9;H7C5F2;Q9H3I1;H7C5H3	G5E9W7;G5E9V5;P82650;H7C5L9	28S ribosomal protein S22, mitochondrial	MRPS22	1398	+	
23.9983463287354	24.756031036377	24.5308856964111	24.5365295410156	23.549690246582	24.5919494628906				7	7	7	11.8	11.8	11.8	74.717	2.6128E-28	62327000	-0.200648820178845	24.3274705493095	-0.58926184816039	0.570664539432361	0.612982850930055	-6.94299388088595	0.243619113270776	0.212551675319475	G5E9X3;Q9Y2H6-2;Q9Y2H6	G5E9X3;Q9Y2H6-2;Q9Y2H6	Fibronectin type-III domain-containing protein 3A	FNDC3A	1399	+	
26.3918037414551	26.0788555145264	26.3435707092285	27.3986034393311	27.1882019042969	27.3403644561768				9	9	9	16	16	16	72.106	1.196E-30	673380000	1.03897736663566	26.7903771752965	6.71500376097559	0.000101943256640213	0.000496063168472463	1.54995029501321	3.9916414967206	3.30446301711414	G8JLB2;G5E9Y2;Q5T6H7;Q9NQW7-2;Q9NQW7;Q5T6H3;Q5T6H2	G8JLB2;G5E9Y2;Q5T6H7;Q9NQW7-2;Q9NQW7	Xaa-Pro aminopeptidase 1	XPNPEP1	1400	+	+
29.66064453125	29.6754779815674	29.2806949615479	30.2378578186035	30.3479442596436	30.2363758087158				12	12	11	29.7	29.7	27.7	55	1.1095E-83	6804600000	0.736954381708838	29.9063595817856	6.78310028893586	9.4577272695829E-05	0.000469120488002064	1.62903098241033	4.02421321379521	3.3287155996004	Q92879-4;G5EA30;Q92879-2;Q92879-3;F8W940;Q92879;E9PSH0;E9PKU1;E9PQK4;F5H0D8;F5H4Y5;E9PKA1;F5H3J7	Q92879-4;G5EA30;Q92879-2;Q92879-3;F8W940;Q92879;E9PSH0;E9PKU1	CUGBP Elav-like family member 1	CELF1	1402	+	
23.9607563018799	24.030611038208	23.8648586273193	23.9761371612549	24.6259479522705	24.0904712677002				5	5	5	9.5	9.5	9.5	69.081	5.1449E-20	243110000	0.279928604293659	24.0913188704105	1.19693850337221	0.26292002946886	0.308402294453654	-6.39725163892616	0.580176327714648	0.510882399541787	Q9Y6X3;G8JL95;Q9Y6X3-3;Q9Y6X3-2	Q9Y6X3;G8JL95	MAU2 chromatid cohesion factor homolog	MAU2	1405	+	
23.8354740142822	24.0172481536865	24.0560626983643	24.034646987915	24.3743801116943	23.8409576416016				4	4	4	21.8	21.8	21.8	24.047	4.6265E-17	98671000	0.114709395403125	24.0264167806411	0.503807026290016	0.626903498188976	0.666595897195299	-6.99300108227313	0.20279930674434	0.176137363689178	G8JLA1;Q8NBN7;Q8NBN7-2	G8JLA1;Q8NBN7;Q8NBN7-2	Retinol dehydrogenase 13	RDH13	1406	+	
24.8169479370117	24.581356048584	24.7926807403564	24.9524707794189	24.3828449249268	24.8061695098877				6	6	6	18	18	18	42.92	6.1507E-26	159750000	-0.0151361842328477	24.7222522478918	-0.0678215955354603	0.947460370458226	0.953584306370698	-7.12903816024275	0.02343894626886	0.0206409049535568	G8JLB3;Q9Y606-2;Q9Y606;F5H1S9;F5GY32;F5GXL3;F5H168;F8W9U5;F5H1B2	G8JLB3;Q9Y606-2;Q9Y606;F5H1S9;F5GY32;F5GXL3	Pseudouridine synthase;tRNA pseudouridine synthase A, mitochondrial	PUS1	1407	+	
31.6346492767334	31.7031002044678	31.4711627960205	32.2007522583008	32.0339050292969	32.2853507995605				17	17	11	57	57	39	49.229	9.6342E-105	13222000000	0.572307906301855	31.8881578518919	5.38963895578319	0.000492252124229601	0.00161856656232358	-0.11347989569778	3.30781240106246	2.79086943586263	P31943;G8JLB6;E9PCY7;D6RIU0;D6RBM0;D6RFM3;D6RIT2;D6RAM1;E5RGV0;D6R9T0;D6RDU3;D6RJ04;D6RIH9;H0YB39;E7EQJ0;E7EN40;H0YBD7;D6RDL0;E5RGH4;H0YBG7;D6RF17;F5GZT4;D6R9D3;H0YAQ2;E5RJ94	P31943;G8JLB6;E9PCY7;D6RIU0;D6RBM0;D6RFM3;D6RIT2	Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed	HNRNPH1	1408	+	
27.0130786895752	26.9659824371338	27.0779590606689	27.6345024108887	27.6149139404297	27.3823680877686				21	21	21	40.2	40.2	40.2	78.099	5.7285E-92	1025800000	0.526189480520671	27.2814987908375	4.04434718651255	0.00311901717674206	0.00685774830589783	-2.05763772381065	2.50598223353277	2.16381845846949	O00429-4;O00429-5;O00429-3;G8JLD5;O00429-2;O00429;O00429-6;F8W8D1;G8JL97;B4DGC9;B4DPZ9;F8W1W3;F8VUJ9;F8VZ52;F8VR28;F8VYL3;B4DDQ3;H0YHY4;H0YI79	O00429-4;O00429-5;O00429-3;G8JLD5;O00429-2;O00429;O00429-6;F8W8D1;G8JL97;B4DGC9	Dynamin-1-like protein	DNM1L	1409	+	
25.1457710266113	25.0926895141602	24.4658794403076	25.4515514373779	26.0550899505615	25.707935333252				10	10	10	30.8	30.8	30.8	46.91	8.9723E-35	291520000	0.838429027253749	25.3195209975277	3.65259037608288	0.00560614875035304	0.0111407513908565	-2.66915496053211	2.2513353831008	1.95308551707091	Q9UGI8-2;Q9UGI8;H0Y2M4;F8W7T0;F8WDI4;B7Z6L5	Q9UGI8-2;Q9UGI8;H0Y2M4	Testin	TES	1413	+	
24.6773433685303	24.5023345947266	23.8325805664063	25.0860214233398	24.904260635376	24.6649227142334				3	3	3	23	23	23	20.421	3.5003E-14	351660000	0.549434914774213	24.6109494296895	2.20994153899437	0.0554439216680458	0.0774545012728868	-4.98761257230223	1.25614605872531	1.11095333812206	H0Y2Q1;Q96FX7	H0Y2Q1;Q96FX7	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A	TRMT61A	1415	+	
22.3551197052002	22.4635372161865	22.5983257293701	23.8510036468506	23.7191047668457	23.3034057617188				3	3	3	6.5	6.5	6.5	61.461	1.0279E-20	121770000	1.15310944515384	23.0484473191988	4.26455167744758	0.00226447813203907	0.00532818384009192	-1.72209129110195	2.64503186892257	2.27342079897288	H0Y2Q2;Q9Y4X5;H3BNB9;H3BSK4	H0Y2Q2;Q9Y4X5;H3BNB9	E3 ubiquitin-protein ligase ARIH1	ARIH1	1416	+	+
24.789400100708	25.1510467529297	24.3312187194824	25.9264430999756	24.597131729126	25.3837356567383				6	6	6	6.3	6.3	6.3	161.41	5.2522E-25	152610000	0.547455158346544	25.0297517833572	1.58425844799293	0.148951963215217	0.185022951458218	-5.91110146668487	0.826953768327309	0.732774395524547	Q5SW79-2;Q5SW79-3;H0Y2V6;Q5SW79;H0YB92;Q96L14;E7EWM2;E7EMW0;E7ES90;F8W8A3	Q5SW79-2;Q5SW79-3;H0Y2V6;Q5SW79	Centrosomal protein of 170 kDa	CEP170	1417	+	
26.3521347045898	26.5740394592285	26.3739643096924	27.1807289123535	27.3675308227539	26.7630653381348				8	8	8	13.9	13.9	13.9	79.994	9.0423E-31	495530000	0.671679242323336	26.7684424491744	4.00597389000954	0.00330031667529136	0.00714822687743186	-2.11674431597686	2.48144438626358	2.14580167188365	P17655;H0Y323;P17655-2	P17655;H0Y323;P17655-2	Calpain-2 catalytic subunit	CAPN2	1419	+	
23.2134742736816	23.2704200744629	23.1430950164795	22.8549842834473	23.695405960083	23.1604804992676				7	7	7	10.4	10.4	10.4	92.07	2.3119E-20	69139000	0.0290294036311707	23.2228369184296	0.102725313544915	0.920509197256446	0.930540250414585	-7.12574343457721	0.0359718678902561	0.0312648367676217	Q01433-2;H0Y360;Q01433;Q01433-3;E9PNG0;Q01433-4;E9PJF6;H0YCL9;H0YF16	Q01433-2;H0Y360;Q01433;Q01433-3;E9PNG0;Q01433-4	AMP deaminase 2	AMPD2	1420	+	
25.3495216369629	25.1954669952393	25.0465183258057	25.5656681060791	25.6544990539551	25.6578540802002				8	8	7	9.7	9.7	8.2	105.85	2.2539E-25	277680000	0.430321115711976	25.4115406293678	2.68230300628547	0.0258470641707022	0.0403773557091586	-4.23362497836172	1.58758877894807	1.39386212616812	H0Y3N9;Q9UPP1-2;Q9UPP1;Q9UPP1-4;H3BLZ7;Q9UPP1-3;H0Y589;H0Y7M8;H7BZB7;E7ET14	H0Y3N9;Q9UPP1-2;Q9UPP1;Q9UPP1-4;H3BLZ7;Q9UPP1-3;H0Y589	Histone lysine demethylase PHF8	PHF8	1423	+	
22.1131477355957	23.7135581970215	21.3736362457275	21.8636684417725	22.9072170257568	24.0549869537354				3	3	3	1.7	1.7	1.7	186.13	7.269E-09	15926000	0.544909373209673	22.6704950164298	0.773300395682563	0.462128447058344	0.508808088175348	-6.8086802371797	0.335237296964503	0.293445993621429	H0YMW2;H0Y4V5;Q12802-4;Q12802;H7BYL5;Q12802-2	H0YMW2;H0Y4V5;Q12802-4;Q12802;H7BYL5;Q12802-2	A-kinase anchor protein 13	AKAP13	1425	+	
22.5819892883301	22.9817562103271	22.4183082580566	22.125150680542	22.4545040130615	22.393856048584				3	3	3	4.4	4.4	4.4	98.891	5.1511E-14	22358000	-0.334680498749574	22.4924126998065	-1.16234064146671	0.275982549583774	0.32225064707693	-6.43619570375414	0.559118377569084	0.491806201913558	H0Y612;Q9UPN9-2;Q9UPN9;E7EN20	H0Y612;Q9UPN9-2;Q9UPN9	E3 ubiquitin-protein ligase TRIM33	TRIM33	1427	+	
22.01784324646	23.3817901611328	21.9888801574707	23.1952648162842	23.8163623809814	22.4477100372314				5	5	5	15.5	15.5	15.5	45.557	5.4671E-13	33341000	0.691745415927564	22.8073380080974	1.48102562647209	0.173874351014885	0.212291282672893	-6.04877690349339	0.759764477998777	0.673067838922973	P32121-2;P32121;P32121-3;H0Y688;I3L412;Q68DZ5;I3L0V6	P32121-2;P32121;P32121-3;H0Y688;I3L412	Beta-arrestin-2	ARRB2	1428	+	
23.5252799987793	23.2198524475098	23.8051853179932	24.5656967163086	24.3698616027832	24.4883041381836				5	5	5	23	23	23	27.138	5.7396E-17	180090000	0.958761772084465	23.9959590010268	3.90956149081117	0.00380716574356392	0.00808142290259917	-2.26604189137462	2.41939821592313	2.0925121659158	H0Y6C3;Q53H96;B5MD87;F8WEI0	H0Y6C3;Q53H96;B5MD87	Pyrroline-5-carboxylate reductase 3	PYCRL	1429	+	
23.9490451812744	23.685920715332	23.5540313720703	24.1913681030273	24.1118755340576	23.6361083984375				5	5	5	12.7	12.7	12.7	71.088	2.0797E-27	110630000	0.251363374023743	23.854584720032	1.03119359253601	0.330257590862536	0.377734285456626	-6.57603204637107	0.48114719148232	0.422813594180023	H0Y6H0;Q8NB78;Q8NB78-2;F2Z2A7;Q8NB78-4	H0Y6H0;Q8NB78;Q8NB78-2;F2Z2A7	Lysine-specific histone demethylase 1B	KDM1B	1430	+	
21.7531147003174	22.8906345367432	23.0347480773926	24.5055484771729	24.625	22.7365303039551				3	3	3	5.2	5.2	5.2	75.329	3.1087E-13	68975000	1.3963479117337	23.2574739146288	2.49243926178818	0.0372460389871993	0.054918068983493	-4.56584628584826	1.42891990647194	1.26028474172948	Q02447-5;H0Y6K5;Q02447-6;H0Y7L6;Q02447-2;Q02447;Q02447-4;Q02447-3	Q02447-5;H0Y6K5;Q02447-6;H0Y7L6;Q02447-2;Q02447;Q02447-4;Q02447-3	Transcription factor Sp3	SP3	1431	+	
